User   ID,Date Created,Tweet Text,Tweet URL
1422410326536904704,2025-01-02 03:20:07+00:00,"Gas Bumi untuk Rakyat
__
Gas bumi adalah solusi energi bersih yang terjangkau untuk rakyat Indonesia. ✨
__
#GASuntukRakyat https://t.co/WrNH28acWX",https://twitter.com/twitter/status/1874656894574534829
2443135148,2025-01-02 03:17:11+00:00,Prabowo Ingin Indonesia Tambah Lahan Sawit: Enggak Usah Takut Deforestasi: https://t.co/3ofd3cZo8a. #infospks #petanisawit #sawitindonesia #prabowo,https://twitter.com/twitter/status/1874656155496267928
81806192,2025-01-02 03:16:15+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Membawa keyakinan untuk meraih sebuah tujuan.

Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.

Selamat Tahun Baru 2025. https://t.co/TfpaEGwXEO",https://twitter.com/twitter/status/1874655921093419241
73148412,2025-01-02 03:15:50+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Membawa keyakinan untuk meraih sebuah tujuan.
Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.
Selamat Tahun Baru 2025.
#PLN https://t.co/0ZW2pzwWar",https://twitter.com/twitter/status/1874655817196335111
343820073,2025-01-02 03:09:17+00:00,"Tingkatkan Sinergitas, Perhutani Bersama Pertamina Geothermal Energy Karaha Gelar Aktivitas Olahraga Bersama di Garut
https://t.co/yUMA8VClwl",https://twitter.com/twitter/status/1874654168306311224
1076064088743018497,2025-01-02 03:07:09+00:00,"4 kata lucu: 

ENGGAK USAH TAKUT DEFORESTASI https://t.co/C62E3UqYuJ",https://twitter.com/twitter/status/1874653629862539496
1268372779511906304,2025-01-02 03:03:30+00:00,Lebih cocok kementerian deforestasi https://t.co/n32tDEH6HG,https://twitter.com/twitter/status/1874652709766480168
1608050211376726017,2025-01-02 02:58:44+00:00,ngapain pelihara alam? pentingan punya monyet harimau gajah atau ekonomi negara? better deforestasi lalu jadi kebun sawit gasih kan sama2 punya daun https://t.co/yEoV3z9uZH,https://twitter.com/twitter/status/1874651510229086636
70901647,2025-01-02 02:56:57+00:00,"Jangan takut deforestasi, sawit kan juga sama-sama pohon. 🙏 https://t.co/4MV3KxI58J",https://twitter.com/twitter/status/1874651062311022860
1638130150499061761,2025-01-02 02:52:10+00:00,"Konsumsi SPKLU Naik 500%, Makin Banyak Warga Gunakan Kendaraan Listrik Luar Kota https://t.co/QhiW7C2W4w",https://twitter.com/twitter/status/1874649858700939283
70600007,2025-01-02 02:51:31+00:00,"Ketua Umum Golkar Bahlil Lahadalia secara tegas mengubah tagline partainya, dari yang sebelummya suara Golkar-suara rakyat menjadi suara rakyat-suara Golkar.
https://t.co/RU7iqL1NBC https://t.co/iyJwtvzJin",https://twitter.com/twitter/status/1874649694930104830
1489652149034176514,2025-01-02 02:43:54+00:00,"Udah mantan presidenya finalis koruptor, presiden legalin deforestasi, wapresnya sales susu, menterinya ke sana ke mari. Ga ketolong ini mah https://t.co/gmvDt6MJTn",https://twitter.com/twitter/status/1874647781270507658
1764278689188237312,2025-01-02 02:37:20+00:00,"- Kemenhut ada di bawah koordinasi langsung Kemenko Pangan.

- Presidennya terang-terangan mendukung deforestasi

- Menterinya terang-terangan bilang akan jadi penyedia lahan buat pangan dan nyiapin jutaan lahan hektar hutan. 

Adios hutan Indonesia https://t.co/fLSiZHSzfA",https://twitter.com/twitter/status/1874646127162929317
1859902131526123520,2025-01-02 02:37:15+00:00,"Interpretasi Sumur Log untuk Menentukan Zona Prospek Hidrokarbon pada Cekungan Akimeugah, Papua. DOI: https://t.co/OnO1238bQM https://t.co/BjYoK6KJ3W",https://twitter.com/twitter/status/1874646106170433877
386405232,2025-01-02 02:34:14+00:00,"#SWRetweet —&gt; Pidato Prabowo soal 'tak perlu takut deforestasi' demi tambah lahan sawit tuai kritik – 'Hutan akan terancam' dan 'ruang hidup masyarakat menyempit'

https://t.co/9i1lqcWtYG",https://twitter.com/twitter/status/1874645345357238590
51417539,2025-01-02 02:32:51+00:00,Boleh ke kalau rumah town house strata nk pasang solar panel? Sbb atas unit rumah orang lain. Solar panel utk unit rumah bawah. Boleh ke? 🤔,https://twitter.com/twitter/status/1874644997133513022
1777605049860173824,2025-01-02 02:30:57+00:00,"Selain deforestasi tropical rain forest, sawit jg berperan dalam konversi lahan gambut &amp; mangrove (wetlands) secara masif.

Wetlands tdk hanya menyerap CO2 tapi juga menyimpan (carbon stock) &gt;10x lipat dr hutan hujan tropis. Bahkan 30% carbon stock dunia ada di peatland (gambut) https://t.co/SHr9ODyxnH",https://twitter.com/twitter/status/1874644519934919118
1865733691504504833,2025-01-02 02:27:35+00:00,"Energi Terbarukan Populer, Harga Batu Bara Mulai Menyusut https://t.co/9WhASixcB0 lewat @FoodSec.co - Food and Energy Security Website",https://twitter.com/twitter/status/1874643672454906340
1686589864756875264,2025-01-02 02:24:26+00:00,"Gas Bumi untuk Rakyat
Gas bumi adalah solusi energi bersih yang terjangkau untuk rakyat Indonesia. ✨
#BUMNuntukIndonesia
#GASuntukRakyat
#Pertamina
#EnergizingYou https://t.co/MGDAj14rrc",https://twitter.com/twitter/status/1874642880461193668
4895949967,2025-01-02 02:20:08+00:00,"Yang satu tidak paham arti kata ""korup"". Penerusnya tidak paham arti kata ""deforestasi"". Duet maut memang. Maut bagi negara.",https://twitter.com/twitter/status/1874641797730967638
1729725201028648960,2025-01-02 02:04:29+00:00,"Deforestasi besar-besaran bakal dilakukan pemerintah, seluas 20 juta hektar hutan bakal ditumpas. Siap-siap di masa depan bakal menghadapi bencana ekologis lebih mengerikan. Yuhuuu otw Indonesia hancur lebur!",https://twitter.com/twitter/status/1874637858277048818
1088018431,2025-01-02 02:01:18+00:00,"Electrizen, hidup ini berawal dari sebuah mimpi. Membawa keyakinan untuk meraih sebuah tujuan.

Dimulai dari langkah kecil, kita nyalakan perubahan dengan energi baru. Saatnya, kita bersiap untuk menyongsong masa depan, dengan semangat keberlanjutan.

Selamat Tahun Baru 2025. https://t.co/qaqLC0Ho8i",https://twitter.com/twitter/status/1874637058519794147
71731471,2025-01-02 01:59:18+00:00,"Hai hai selamat tahun baru guys!🥳
Semoga energi baru dan rezeki baru yaaa buat kita✨💗

Aku udah lama ga ngonten lagi😭
Bismillah semoga hari ini in a good mood for ngonten guys🥹.",https://twitter.com/twitter/status/1874636556037972082
